house_code,pen_code,category_code,report_date,opening_head,in_head,out_head,internal_out_head,sold_head,dead_head,excel_closing,owner_transfer_head,weaned_out_head,recurred_head,aborted_head,infertile_head,entry_date,birth_date_avg,entry_weight,sex_mix,note
BUNMAN1,1-7,SUCK,2026-08-24,139,0,0,0,0,0,139,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-8,LACT_SOW,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-8,SUCK,2026-08-24,144,0,0,0,0,1,143,0,0,0,0,0,,,,,
BUNMAN1,1-9,LACT_SOW,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-9,SUCK,2026-08-24,150,0,0,0,0,0,150,0,0,0,0,0,,,,,
BUNMAN2,2-1,LACT_SOW,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-1,SUCK,2026-08-24,133,0,0,0,0,0,133,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-10,FARROW_WAIT,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-11,FARROW_WAIT,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-2,LACT_SOW,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-2,SUCK,2026-08-24,131,0,0,0,0,0,131,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-3,LACT_SOW,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-3,SUCK,2026-08-24,147,0,0,0,0,1,146,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-4,FARROW_WAIT,2026-08-24,2,0,0,2,0,0,0,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-4,LACT_SOW,2026-08-24,9,2,0,0,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-4,SUCK,2026-08-24,117,25,0,0,0,1,141,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-5,FARROW_WAIT,2026-08-24,11,0,0,0,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,FARROW_WAIT,2026-08-24,12,0,0,1,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,LACT_SOW,2026-08-24,0,1,0,0,0,0,1,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,SUCK,2026-08-24,0,14,0,0,0,0,14,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-7,FARROW_WAIT,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-8,FARROW_WAIT,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-9,FARROW_WAIT,2026-08-24,11,0,0,0,0,0,11,0,0,0,0,0,2026-08-23,,,,
GEOMJUNG,1-1,,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-2,,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-3,,2026-08-24,58,0,58,0,0,0,0,0,0,0,0,0,2026-02-25,2026-02-13,kg,,
GEOMJUNG,1-4,,2026-08-24,7,0,0,0,0,0,7,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-5,,2026-08-24,68,0,22,0,0,0,46,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-6,,2026-08-24,81,0,0,0,0,0,81,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-7,,2026-08-24,89,0,0,0,0,1,88,0,0,0,0,0,2026-06-14,2026-03-05,kg,,
GEOMJUNG,1-8,,2026-08-24,33,0,0,0,0,0,33,0,0,0,0,0,2026-06-14,2026-03-05,kg,,
GEOMJUNG,2-1,,2026-08-24,73,0,0,0,6,0,67,0,0,0,0,0,2026-06-15,2026-03-12,kg,,
GEOMJUNG,2-2,,2026-08-24,75,0,0,0,9,0,66,0,0,0,0,0,2026-06-15,2026-03-12,kg,,
GEOMJUNG,2-3,,2026-08-24,74,0,0,0,1,1,72,0,0,0,0,0,2026-06-15,2026-03-12,kg,,
GEOMJUNG,2-4,,2026-08-24,62,0,0,0,4,0,58,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-5,,2026-08-24,85,0,0,0,0,0,85,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-6,,2026-08-24,64,0,0,0,0,0,64,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-7,,2026-08-24,42,0,0,0,0,0,42,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-8,,2026-08-24,22,0,0,0,0,0,22,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,3-1,,2026-08-24,80,0,0,0,0,0,80,0,0,0,0,0,2026-06-23,2026-03-19,kg,,
GEOMJUNG,3-2,,2026-08-24,65,0,0,0,0,0,65,0,0,0,0,0,2026-06-23,2026-03-26,kg,,
GEOMJUNG,3-3,,2026-08-24,81,0,0,0,0,0,81,0,0,0,0,0,2026-06-23,2026-03-26,kg,,
GEOMJUNG,3-4,,2026-08-24,88,0,0,0,0,0,88,0,0,0,0,0,2026-06-30,2026-03-26,kg,,
GEOMJUNG,3-5,,2026-08-24,89,0,0,0,0,0,89,0,0,0,0,0,2026-06-30,2026-04-04,kg,,
GEOMJUNG,3-6,,2026-08-24,75,0,0,0,0,0,75,0,0,0,0,0,2026-06-30,2026-04-04,kg,,
GEOMJUNG,3-7,,2026-08-24,92,0,0,0,0,0,92,0,0,0,0,0,2026-06-15,2026-04-04,kg,,
GEOMJUNG,3-8,,2026-08-24,48,0,0,0,0,0,48,0,0,0,0,0,2026-06-15,2026-04-09,kg,,
GEOMJUNG,4-1,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-28,2026-04-17,kg,,
GEOMJUNG,4-2,,2026-08-24,97,0,0,0,0,0,97,0,0,0,0,0,2026-07-28,2026-04-17,kg,,
GEOMJUNG,4-3,,2026-08-24,99,0,0,0,0,0,99,0,0,0,0,0,2026-07-21,2026-04-17,kg,,
GEOMJUNG,4-4,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-5,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-6,,2026-08-24,97,0,0,0,0,0,97,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-7,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-8,,2026-08-24,49,0,0,0,0,0,49,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,5-1,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-2,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-3,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-4,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-5,,2026-08-24,99,0,0,0,0,0,99,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
GEOMJUNG,5-6,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
GEOMJUNG,5-7,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
GEOMJUNG,5-8,,2026-08-24,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
IMSIN1,,CAND_F,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN1,,PREG,2026-08-24,345,0,0,0,0,0,345,0,0,0,0,0,,,,,
IMSIN1,,STAY_S,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,CAND_F,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,PREG,2026-08-24,354,0,0,1,0,0,353,0,0,0,1,0,,,,,
IMSIN2,,STAY_S,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JADON,1-1,,2026-08-24,130,0,0,0,0,0,130,0,0,0,0,0,2026-07-23,2026-07-02,5,암,
JADON,1-10,,2026-08-24,131,0,0,0,0,0,131,0,0,0,0,0,/,2026-07-16,,암,
JADON,1-11,,2026-08-24,130,0,0,0,0,0,130,0,0,0,0,0,,2026-07-16,,암,
JADON,1-12,,2026-08-24,134,0,0,0,0,0,134,0,0,0,0,0,/,2026-07-16,,수,암55
JADON,1-13,,2026-08-24,132,0,0,0,0,0,132,0,0,0,0,0,8-13,2026-07-23,4.92,암,
JADON,1-14,,2026-08-24,132,0,0,0,0,0,132,0,0,0,0,0,/,2026-07-23,,수,
JADON,1-2,,2026-08-24,129,0,0,0,0,0,129,0,0,0,0,0,/,2026-07-02,,수,
JADON,1-3,,2026-08-24,140,0,0,0,0,0,140,0,0,0,0,0,7-30,2026-07-09,4.8,수,
JADON,1-4,,2026-08-24,140,0,0,0,0,0,140,0,0,0,0,0,/,2026-07-09,,암수,수44
JADON,1-5,,2026-08-24,139,0,0,0,0,0,139,0,0,0,0,0,/,2026-07-09,,암,
JADON,1-6,,2026-08-24,129,0,0,0,0,0,129,0,0,0,0,0,/,2026-07-09,,암,
JADON,1-7,,2026-08-24,131,0,0,0,0,0,131,0,0,0,0,0,/,2026-07-09,,수,
JADON,1-8,,2026-08-24,131,0,0,0,0,0,131,0,0,0,0,0,8-6,2026-07-16,4.9,수,
JADON,1-9,,2026-08-24,129,0,0,0,0,0,129,0,0,0,0,0,/,2026-07-16,,암수,암42
JADON,2-1,,2026-08-24,138,0,0,0,0,0,138,0,0,0,0,0,/,2026-07-23,,암수,35암
JADON,2-10,,2026-08-24,139,0,137,2,0,0,0,0,0,0,0,0,/,,,암,
JADON,2-11,,2026-08-24,151,0,149,0,0,0,0,0,0,0,0,0,/,,,수,
JADON,2-12,,2026-08-24,130,13,0,0,0,0,143,0,0,0,0,0,7-23,2026-07-02,5,암,
JADON,2-13,,2026-08-24,129,0,0,0,0,0,129,0,0,0,0,0,/,2026-07-02,,암,암68
JADON,2-14,,2026-08-24,132,0,0,0,0,0,132,0,0,0,0,0,/,2026-07-02,,암,
JADON,2-2,,2026-08-24,131,0,0,0,0,0,131,0,0,0,0,0,,2026-07-23,,수,
JADON,2-3,,2026-08-24,132,0,0,0,0,0,132,0,0,0,0,0,/,2026-07-23,,암,
JADON,2-4,,2026-08-24,204,0,0,0,0,0,204,0,0,0,0,0,8/20,2026-07-30,5.2,암,
JADON,2-5,,2026-08-24,199,0,0,0,0,0,199,0,0,0,0,0,/,2026-07-30,,암/수,93암
JADON,2-6,,2026-08-24,202,0,0,0,0,0,202,0,0,0,0,0,/,2026-07-30,,수,
JADON,2-7,,2026-08-24,139,0,135,4,0,0,0,0,0,0,0,0,7-16,,5.4,암,
JADON,2-8,,2026-08-24,128,0,120,7,0,0,0,0,0,0,0,0,/,,,암수,
JADON,2-9,,2026-08-24,139,0,139,0,0,0,0,0,0,0,0,0,/,,,수,
JONGBU,,BOAR,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,CAND_F,2026-08-24,33,0,4,0,0,0,29,0,0,0,0,0,,,,,
JONGBU,,PREG,2026-08-24,207,28,0,0,0,0,235,0,0,0,0,0,,,,,
JONGBU,,STAY_L,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,STAY_S,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,WEAN_PIG,2026-08-24,55,0,24,0,0,0,31,0,0,0,0,0,,,,,
SUNCHI,,CAND_F,2026-08-24,184,0,0,0,0,0,184,0,0,0,0,0,,,,,
SUNCHI,,CAND_M,2026-08-24,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
SUNCHI,,PREG,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
SUNCHI,,STAY,2026-08-24,10,1,0,0,0,0,11,0,0,0,0,0,,,,,
SUNCHI,,WEAN_SOW,2026-08-24,1,0,0,0,0,0,1,0,0,0,0,0,,,,,
YUKSUNG,1-1,,2026-08-24,411,0,0,9,0,0,402,402,0,0,0,0,2026-08-10,2026-06-11,kg,수,
YUKSUNG,1-2,,2026-08-24,406,9,0,0,0,0,415,0,0,0,0,0,2026-08-17,2026-06-18,kg,수,
YUKSUNG,1-3,,2026-08-24,0,408,0,0,0,0,408,0,0,0,0,0,2026-08-24,2026-06-25,kg,수,
YUKSUNG,1-4,,2026-08-24,34,0,0,0,0,0,34,0,0,0,0,0,2026-07-13,2026-05-14,kg,수,
YUKSUNG,1-5,,2026-08-24,396,0,0,0,0,0,396,0,0,0,0,0,2026-07-20,2026-05-21,kg,수,
YUKSUNG,1-6,,2026-08-24,409,0,0,0,0,0,409,0,0,0,0,0,2026-07-27,2026-05-28,kg,수,
YUKSUNG,1-7,,2026-08-24,400,0,0,0,0,0,400,0,0,0,0,0,2026-08-03,2026-06-04,kg,수,
YUKSUNG,2-1,,2026-08-24,140,22,0,38,0,0,124,0,0,0,0,0,,,kg,암,
YUKSUNG,2-2,,2026-08-24,267,0,0,0,0,0,267,0,0,0,0,0,2026-08-10,2026-06-11,kg,암,
YUKSUNG,2-3,,2026-08-24,267,0,0,0,0,1,266,0,0,0,0,0,2026-08-17,2026-06-18,kg,암,
YUKSUNG,2-4,,2026-08-24,0,272,0,22,0,0,250,0,0,0,0,0,2026-08-24,2026-06-25,kg,암,
YUKSUNG,2-5,,2026-08-24,0,0,0,0,0,0,0,0,0,0,0,0,,,kg,암,
YUKSUNG,2-6,,2026-08-24,40,38,0,0,0,0,78,0,0,0,0,0,2026-07-20,2026-05-21,kg,암,
YUKSUNG,2-7,,2026-08-24,241,0,0,0,0,0,241,0,0,0,0,0,2026-07-27,2026-05-28,kg,암,
YUKSUNG,2-8,,2026-08-24,226,0,0,0,0,0,226,0,0,0,0,0,2026-08-03,2026-06-04,kg,암,
BIYUK_M,1-1,,2026-08-25,92,0,0,0,25,0,67,0,0,0,0,0,2026-06-02,2026-03-05,kg,,
BIYUK_M,1-2,,2026-08-25,161,0,0,0,32,0,129,0,0,0,0,0,2026-06-02,2026-03-05,kg,,
BIYUK_M,1-3,,2026-08-25,148,0,0,0,37,0,111,0,0,0,0,0,2026-06-09,2026-03-12,kg,,
BIYUK_M,1-4,,2026-08-25,179,0,0,0,16,0,163,0,0,0,0,0,2026-06-09,2026-03-12,kg,,
BIYUK_M,1-5,,2026-08-25,206,0,0,0,17,0,189,0,0,0,0,0,2026-06-15,2026-03-19,kg,,
BIYUK_M,1-6,,2026-08-25,177,0,0,0,14,0,163,0,0,0,0,0,2026-06-15,2026-03-26,kg,,
BIYUK_M,3-1,,2026-08-25,196,0,0,0,0,0,196,0,0,0,0,0,2026-06-23,2026-03-26,kg,,
BIYUK_M,3-2,,2026-08-25,192,0,0,0,0,1,191,0,0,0,0,0,2026-06-23,2026-04-04,kg,,
BIYUK_M,3-3,,2026-08-25,198,0,0,0,0,0,198,0,0,0,0,0,2026-06-30,2026-04-04,kg,,
BIYUK_M,3-4,,2026-08-25,195,0,0,0,0,0,195,0,0,0,0,0,2026-06-30,2026-04-09,kg,,
BIYUK_M,3-5,,2026-08-25,204,0,0,0,0,0,204,0,0,0,0,0,2026-07-15,2026-04-09,kg,,
BIYUK_M,3-6,,2026-08-25,209,0,0,0,0,1,208,0,0,0,0,0,2026-07-15,2026-04-17,kg,,
BIYUK_M,4-1,,2026-08-25,181,0,0,0,0,1,180,0,0,0,0,0,2026-07-21,2026-04-17,kg,,
BIYUK_M,4-2,,2026-08-25,183,0,0,0,0,0,183,0,0,0,0,0,2026-07-21,2026-04-17,kg,,
BIYUK_M,4-3,,2026-08-25,182,0,0,0,0,0,182,0,0,0,0,0,2026-07-28,2026-04-30,kg,,
BIYUK_M,4-4,,2026-08-25,184,0,0,0,0,0,184,0,0,0,0,0,2026-07-28,2026-04-30,kg,,
BIYUK_M,4-5,,2026-08-25,183,0,0,0,0,0,183,0,0,0,0,0,2026-08-04,2026-05-07,kg,,
BIYUK_M,4-6,,2026-08-25,198,0,0,0,0,0,198,0,0,0,0,0,2026-08-04,2026-05-07,kg,,
BIYUK_M,5-1,,2026-08-25,187,0,0,0,0,0,187,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
BIYUK_M,5-2,,2026-08-25,175,0,0,0,0,0,175,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
BIYUK_M,5-3,,2026-08-25,0,188,0,0,0,0,188,0,0,0,0,0,2026-08-25,2026-05-21,kg,,
BIYUK_M,5-4,,2026-08-25,0,188,0,0,0,0,188,0,0,0,0,0,2026-08-25,2026-05-21,kg,,
BIYUK_M,5-5,,2026-08-25,0,0,0,0,0,0,0,0,0,0,0,0,/,,kg,,
BIYUK_M,5-6,,2026-08-25,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-19,2026-02-26,kg,,
BIYUK_M,6-1,,2026-08-25,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-26,2026-02-26,kg,,
BIYUK_M,6-2,,2026-08-25,54,0,0,0,0,0,54,0,0,0,0,0,2026-05-26,2026-02-26,kg,,
BIYUK_M,6-3,,2026-08-25,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-26,2026-02-26,kg,,
BIYUK_M,6-4,,2026-08-25,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-26,2026-02-26,kg,,
BUNMAN1,1-1,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-1,SUCK,2026-08-25,143,0,0,0,0,0,143,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-10,LACT_SOW,2026-08-25,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
BUNMAN1,1-10,SUCK,2026-08-25,130,0,0,0,0,0,130,0,0,0,0,0,,,,,
BUNMAN1,1-2,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-2,SUCK,2026-08-25,109,0,0,0,0,0,109,0,0,0,0,0,,,,,
BUNMAN1,1-3,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-3,SUCK,2026-08-25,122,0,0,0,0,0,122,0,0,0,0,0,,,,,
BUNMAN1,1-4,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-4,SUCK,2026-08-25,114,0,0,0,0,0,114,0,0,0,0,0,,,,,
BUNMAN1,1-5,LACT_SOW,2026-08-25,8,0,0,0,0,0,8,0,0,0,0,0,,,,,
BUNMAN1,1-5,SUCK,2026-08-25,103,0,0,0,0,0,103,0,0,0,0,0,,,,,
BUNMAN1,1-6,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-6,SUCK,2026-08-25,132,0,0,0,0,0,132,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-7,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-7,SUCK,2026-08-25,139,0,0,0,0,0,139,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-8,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-8,SUCK,2026-08-25,143,0,0,0,0,0,143,0,0,0,0,0,,,,,
BUNMAN1,1-9,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-9,SUCK,2026-08-25,150,0,0,0,0,1,149,0,0,0,0,0,,,,,
BUNMAN2,2-1,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-1,SUCK,2026-08-25,133,0,0,0,0,0,133,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-10,FARROW_WAIT,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-11,FARROW_WAIT,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-2,LACT_SOW,2026-08-25,12,0,0,0,0,1,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-2,SUCK,2026-08-25,131,0,0,0,0,0,131,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-3,LACT_SOW,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-3,SUCK,2026-08-25,146,0,0,0,0,0,146,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-4,LACT_SOW,2026-08-25,11,0,0,0,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-4,SUCK,2026-08-25,141,0,0,0,0,0,141,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-5,FARROW_WAIT,2026-08-25,11,0,0,1,0,0,10,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-5,LACT_SOW,2026-08-25,0,1,0,0,0,0,1,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-5,SUCK,2026-08-25,0,12,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,FARROW_WAIT,2026-08-25,11,0,0,0,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,LACT_SOW,2026-08-25,1,0,0,0,0,0,1,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,SUCK,2026-08-25,14,0,0,0,0,0,14,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-7,FARROW_WAIT,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-8,FARROW_WAIT,2026-08-25,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-23,,,,
BUNMAN2,2-9,FARROW_WAIT,2026-08-25,11,0,0,0,0,0,11,0,0,0,0,0,2026-08-23,,,,
GEOMJUNG,1-1,,2026-08-25,0,100,0,0,0,0,100,0,0,0,0,0,2026-08-25,2026-05-21,kg,,
GEOMJUNG,1-2,,2026-08-25,0,100,0,0,0,0,100,0,0,0,0,0,2026-08-25,2026-05-28,kg,,
GEOMJUNG,1-3,,2026-08-25,0,100,0,0,0,0,100,0,0,0,0,0,2026-08-25,2026-05-28,kg,,
GEOMJUNG,1-4,,2026-08-25,7,0,0,0,0,0,7,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-5,,2026-08-25,46,0,0,0,2,0,44,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-6,,2026-08-25,81,0,0,0,6,0,75,0,0,0,0,0,2026-05-25,2026-02-13,kg,,
GEOMJUNG,1-7,,2026-08-25,88,0,0,0,8,0,80,0,0,0,0,0,2026-06-14,2026-03-05,kg,,
GEOMJUNG,1-8,,2026-08-25,33,0,0,0,3,0,30,0,0,0,0,0,2026-06-14,2026-03-05,kg,,
GEOMJUNG,2-1,,2026-08-25,67,0,0,0,0,0,67,0,0,0,0,0,2026-06-15,2026-03-12,kg,,
GEOMJUNG,2-2,,2026-08-25,66,0,0,0,0,0,66,0,0,0,0,0,2026-06-15,2026-03-12,kg,,
GEOMJUNG,2-3,,2026-08-25,72,0,0,0,0,0,72,0,0,0,0,0,2026-06-15,2026-03-12,kg,,
GEOMJUNG,2-4,,2026-08-25,58,0,0,0,0,0,58,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-5,,2026-08-25,85,0,0,0,2,0,83,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-6,,2026-08-25,64,0,0,0,7,0,57,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-7,,2026-08-25,42,0,0,0,6,0,36,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,2-8,,2026-08-25,22,0,0,0,6,0,16,0,0,0,0,0,2026-06-09,2026-03-05,kg,,
GEOMJUNG,3-1,,2026-08-25,80,0,0,0,0,0,80,0,0,0,0,0,2026-06-23,2026-03-19,kg,,
GEOMJUNG,3-2,,2026-08-25,65,0,0,0,0,0,65,0,0,0,0,0,2026-06-23,2026-03-26,kg,,
GEOMJUNG,3-3,,2026-08-25,81,0,0,0,0,0,81,0,0,0,0,0,2026-06-23,2026-03-26,kg,,
GEOMJUNG,3-4,,2026-08-25,88,0,0,0,0,0,88,0,0,0,0,0,2026-06-30,2026-03-26,kg,,
GEOMJUNG,3-5,,2026-08-25,89,0,0,0,0,0,89,0,0,0,0,0,2026-06-30,2026-04-04,kg,,
GEOMJUNG,3-6,,2026-08-25,75,0,0,0,0,0,75,0,0,0,0,0,2026-06-30,2026-04-04,kg,,
GEOMJUNG,3-7,,2026-08-25,92,0,0,0,0,0,92,0,0,0,0,0,2026-06-15,2026-04-04,kg,,
GEOMJUNG,3-8,,2026-08-25,48,0,0,0,0,0,48,0,0,0,0,0,2026-06-15,2026-04-09,kg,,
GEOMJUNG,4-1,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-28,2026-04-17,kg,,
GEOMJUNG,4-2,,2026-08-25,97,0,0,0,0,0,97,0,0,0,0,0,2026-07-28,2026-04-17,kg,,
GEOMJUNG,4-3,,2026-08-25,99,0,0,0,0,0,99,0,0,0,0,0,2026-07-21,2026-04-17,kg,,
GEOMJUNG,4-4,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-5,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-6,,2026-08-25,97,0,0,0,0,0,97,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-7,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,4-8,,2026-08-25,49,0,0,0,0,0,49,0,0,0,0,0,2026-07-21,2026-04-09,kg,,
GEOMJUNG,5-1,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-2,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-3,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-4,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-18,2026-05-14,kg,,
GEOMJUNG,5-5,,2026-08-25,99,0,0,0,0,0,99,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
GEOMJUNG,5-6,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
GEOMJUNG,5-7,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
GEOMJUNG,5-8,,2026-08-25,100,0,0,0,0,0,100,0,0,0,0,0,2026-08-04,2026-05-04,kg,,
